0,1,2,3,4
20291848497,18221645131,GDA-BRU,XWP567,2019-09-19 01:49:08
18221313337,18213017092,BRU-GDA,ZAR848,2018-05-04 17:29:56
20211434036,20321535847,GDA-LUB,RIC709,2018-07-06 16:47:36
18272456555,19272318050,GDA-BRU,ZAR848,2020-07-05 21:24:56
18222274314,20312512624,LON-GDA,PZN277,2020-01-13 18:40:11
19272917600,18282494457,GDA-RZY,RWL118,2019-09-14 21:47:05
19271113830,18230521532,BRU-GDA,ZIA282,2019-07-21 05:20:47
20302055319,20222996222,LUB-GDA,LPR283,2020-12-03 10:49:20
18233159705,20210256031,POZ-GDA,TLU612,2020-12-19 07:41:27
18241071617,19231098036,POZ-GDA,EWQ632,2019-07-12 07:31:12
20292194771,20210395336,LON-GDA,ATU836,2019-05-13 23:52:27
20310534631,18321166167,GDA-LUB,AKX884,2019-06-08 07:40:38
20283125946,18262791484,BRU-GDA,AKX884,2020-03-28 00:34:06
18280672264,18302460503,LON-GDA,LPR283,2020-09-08 03:30:29
20322783942,20322210998,GDA-LUB,HGN280,2018-06-06 22:11:16
19282197517,19231893648,GDA-LUB,ZVJ831,2018-05-06 06:36:51
20242834500,20262272364,GDA-LUB,JMW164,2019-05-21 14:01:15
20283163199,18282494457,POZ-GDA,HTN138,2019-10-05 04:51:29
19251230098,20221824414,POZ-GDA,IWY259,2019-10-11 19:32:42
18241737696,18242280537,LUB-GDA,LPR283,2020-09-05 04:22:28
19213179560,20280714817,GDA-LUB,HTN138,2018-05-08 07:39:20
18231676002,18222274314,GDA-BRU,DCQ505,2020-01-22 09:50:35
18250853666,18211485053,GDA-LON,CZP500,2019-11-08 18:22:54
18222359358,19262361507,POZ-GDA,RHA145,2019-03-20 10:08:01
18261176468,18320222749,GDA-LUB,RIC709,2020-02-22 10:54:52
18310972896,19262062866,GDA-LON,HTF535,2018-06-14 11:13:46
18272095855,18282943203,GDA-RZY,IWY259,2019-08-25 00:52:48
18300971313,20270131893,GDA-RZY,ZIA282,2020-09-11 08:52:52
20300468698,19261360088,GDA-LON,TGH391,2020-01-15 08:07:54
19242386988,20283125946,GDA-LON,OTX822,2020-11-06 07:39:31
20312126982,18292774033,GDA-POZ,CSG301,2020-06-30 03:46:46
19250596537,19242317858,RZY-GDA,EKK256,2019-12-02 09:18:50
20220974240,19241234732,LON-GDA,UFJ965,2019-08-19 23:03:02
20252415287,19250876822,GDA-LON,TOW837,2020-05-06 05:27:35
19221915949,20322425198,BRU-GDA,XWP567,2018-03-28 09:15:11
18312480302,20212897874,GDA-RZY,TEF351,2020-06-11 23:23:10
20322425198,19260234056,GDA-RZY,BJF685,2018-12-19 16:06:20
20252967890,20222832872,LON-GDA,YPA105,2018-09-19 09:51:41
18250224666,19212013843,GDA-LUB,RHA145,2018-11-22 12:50:13
20310619248,19222876858,LON-GDA,OOH181,2019-05-08 04:06:27
18282777066,18240568136,GDA-LON,HSA145,2020-10-06 00:48:39
19320519390,20291061933,BRU-GDA,KMG893,2020-03-13 00:40:32
20280427805,20242695734,LON-GDA,JEN168,2018-08-08 18:34:37
18273132416,18251632213,LUB-GDA,HPI901,2019-03-01 00:18:25
18322984715,20230584178,LON-GDA,MSU178,2019-01-09 10:46:36
18242481990,18221650344,GDA-POZ,ATU836,2018-04-27 04:31:46
20271895060,18262728947,LUB-GDA,HTF535,2019-10-29 20:53:26
20241370627,20310199964,GDA-POZ,MSU178,2019-03-02 00:44:50
18290769815,19240732835,GDA-BRU,YPA105,2019-09-20 10:18:47
18301448186,20232874839,LUB-GDA,DPO296,2020-09-23 15:38:21
19242317858,19242086413,LON-GDA,HPI901,2018-09-18 14:41:11
18280924170,19301965549,LUB-GDA,CZZ946,2020-11-01 11:40:49
18291382471,19251058487,GDA-POZ,JEN168,2018-05-10 06:07:13
19232745296,19301291101,GDA-LUB,DAD546,2019-11-22 23:57:36
20242323228,20293090359,GDA-LUB,BXN397,2018-05-11 23:50:20
19272824535,18280941364,POZ-GDA,OKA669,2020-05-06 09:51:10
18302657488,19240419316,BRU-GDA,EKK256,2020-09-10 06:24:48
18222274314,18212943503,LUB-GDA,XWP567,2018-06-20 15:52:00
20240217132,19230272916,POZ-GDA,CZP500,2019-07-19 20:32:23
18292566007,19222455570,GDA-LON,UPZ176,2019-09-29 04:48:50
20240822217,20282571557,GDA-POZ,YQG797,2018-06-26 10:37:30
19241662096,20281232136,BRU-GDA,UTH218,2019-02-24 17:59:27
20212356937,20292722138,GDA-BRU,YPA105,2020-11-22 14:46:26
20212787065,20292919389,GDA-LON,MSU178,2020-08-01 03:49:32
18310321638,19262062866,GDA-LUB,VGS147,2019-12-31 17:15:18
20300277634,20322783942,GDA-LUB,HXG104,2019-06-21 23:16:44
19261853694,20250697302,BRU-GDA,HGN280,2018-12-05 22:12:50
18212768944,18301771851,LON-GDA,MSU178,2019-08-04 17:53:55
18232867713,19262361507,LUB-GDA,KMG893,2020-01-04 13:07:29
18230822176,18252119447,LON-GDA,EHR562,2020-03-09 01:06:05
19241234732,19231842116,POZ-GDA,UTH218,2019-06-27 20:13:42
18272348663,20212787065,GDA-RZY,PKY311,2019-05-17 07:23:28
20300159329,20221560817,GDA-LUB,DCQ505,2020-03-23 15:48:07
20232192926,20312350262,GDA-LUB,UTH218,2018-04-29 09:53:46
20260383022,18291020067,GDA-LON,OKA669,2018-07-17 15:48:06
20220170554,20210359857,LON-GDA,VGS147,2018-01-08 18:01:28
19282070609,19212535440,RZY-GDA,DAD546,2018-12-24 05:27:19
20282571557,18240773206,LON-GDA,LPR283,2018-08-09 02:18:36
19320843189,18252695978,LUB-GDA,TEF351,2020-07-08 05:37:29
20311553758,20280116688,RZY-GDA,GRN416,2019-09-06 01:55:25
18252598745,19311188147,BRU-GDA,TGH391,2018-06-18 14:57:29
19291228660,20280328380,LON-GDA,KZG738,2018-11-19 08:48:22
19241321023,19230735035,POZ-GDA,HGV108,2018-02-25 03:35:10
20221696932,20272442254,GDA-LON,DCQ505,2020-10-21 03:57:57
20303073466,19292451573,LUB-GDA,TLU612,2020-07-15 09:45:27
20290258772,20222832872,GDA-LON,IWY259,2020-02-11 02:35:39
18291575512,19250126286,POZ-GDA,TOW837,2019-10-05 05:42:06
18222274314,20242299099,GDA-LON,VXL974,2020-10-30 03:37:18
18310266140,18240927179,GDA-LUB,HSA145,2020-02-25 08:56:28
20290929803,20301574204,GDA-LON,VGS147,2018-09-06 03:41:09
19260518802,18311688015,RZY-GDA,WPH429,2019-12-17 20:55:53
19291781314,20322796412,BRU-GDA,SWP380,2020-04-12 06:04:02
19282412557,20283033995,LUB-GDA,PFR606,2018-04-02 05:42:26
20311379855,19250596537,GDA-LON,RHA145,2018-11-23 18:54:55
19271173647,18262791484,LON-GDA,OHP962,2018-11-15 07:58:29
18211854341,18311458272,GDA-LUB,OKU263,2019-10-19 09:57:35
18210176303,18280618736,GDA-LUB,LXU103,2020-02-08 19:45:23
20312725303,18212784311,LUB-GDA,ZIA282,2020-06-18 14:49:33
19300411553,18261010283,GDA-RZY,FWV523,2018-10-10 05:49:36
20222349419,19310492481,GDA-RZY,DCQ505,2019-10-01 17:24:53
19212120130,20291980726,BRU-GDA,XWP567,2019-06-01 23:38:03
19261530687,19231893648,GDA-LON,CSG301,2020-02-16 19:57:27
20301648398,18272456555,POZ-GDA,VPC312,2018-02-04 04:43:12
20283033995,18253029961,LON-GDA,GRN416,2019-12-04 02:24:22
19272951729,19211628776,GDA-RZY,HGN280,2019-03-27 15:31:26
20252442573,20281124442,GDA-LUB,DPO296,2018-05-11 18:40:38
20300210554,20221824414,LON-GDA,CFN786,2019-11-12 11:51:14
20300572531,19230448894,LON-GDA,DAD546,2020-05-09 17:56:48
19253135636,20282158888,GDA-BRU,OTX822,2018-02-18 05:45:14
18320395382,19241234732,GDA-BRU,KYE127,2019-12-02 20:16:09
18312796128,18221313337,LON-GDA,AKT247,2018-12-19 07:04:10
19312249005,20293090359,GDA-LON,RIC709,2018-09-08 15:03:18
20300693139,20251331313,RZY-GDA,EWQ632,2018-02-20 02:26:54
19220942465,19312686736,LON-GDA,HPI901,2018-08-03 23:04:12
20252712780,20210398094,GDA-LUB,RWL118,2018-07-11 16:07:11
20321753111,19231997465,GDA-POZ,YDX649,2020-01-22 23:15:52
18301885619,18320222749,GDA-RZY,CZP500,2019-04-13 14:07:24
18302930547,19292725845,GDA-BRU,UCY529,2020-05-21 09:44:33
19321669537,19240589376,LON-GDA,QER148,2019-06-06 22:31:23
20251663629,19240997061,RZY-GDA,KMG893,2018-06-10 13:01:51
19320931884,20221824414,POZ-GDA,TOW837,2019-05-11 17:18:24
18251625657,18290389554,LON-GDA,TEF351,2020-02-15 12:36:56
20220170554,19291637172,POZ-GDA,XWP567,2020-05-09 00:21:02
20310799027,18312480302,BRU-GDA,UCC555,2019-02-09 04:35:39
19281044490,18281427313,POZ-GDA,UFJ965,2020-08-01 12:54:43
20281125535,20221696932,BRU-GDA,UTH218,2020-10-06 17:25:01
20280943550,19211366058,RZY-GDA,BXN397,2018-09-30 14:48:12
19272190328,18321741069,LON-GDA,HGN280,2019-12-14 10:36:23
19281081727,20280272139,GDA-RZY,OTX822,2018-12-10 08:14:30
20272474101,19260970015,GDA-RZY,PIG739,2018-07-21 06:27:17
20220842082,19222216094,BRU-GDA,VXL974,2019-07-04 04:52:43
18321976425,19280449463,GDA-RZY,EKK256,2020-07-11 12:43:19
20222349419,20321535847,GDA-BRU,KZG738,2019-02-01 13:54:44
19212583061,18320145048,LON-GDA,TLU612,2020-10-19 05:36:07
18232056881,19272797921,LON-GDA,UTH218,2020-10-04 23:15:54
18230135210,19231628440,GDA-POZ,EWQ632,2019-03-23 10:24:24
19252337350,18251620317,LON-GDA,KMG893,2020-09-18 02:11:16
18302633792,18302497547,POZ-GDA,ATU836,2020-02-29 16:21:54
18292813970,19291337782,LON-GDA,CKG238,2019-01-30 16:26:04
18290385963,19311422014,BRU-GDA,NFZ806,2019-09-25 13:02:49
20302960655,20311254963,GDA-POZ,WNJ711,2018-11-21 15:10:12
19241573772,20242233361,LON-GDA,GRN416,2018-11-03 11:45:08
18301081671,18221832221,GDA-RZY,HPS385,2019-12-14 07:02:11
19231893648,20322425198,RZY-GDA,AKG739,2020-10-31 02:21:05
20312348243,18272547154,GDA-LUB,OOH181,2020-03-08 14:29:50
20241617405,18261175641,GDA-BRU,VAU408,2019-09-13 17:55:15
19290758221,19322653698,GDA-LUB,NSZ186,2019-11-28 00:17:02
19290758221,20291061933,GDA-BRU,ADQ817,2018-05-31 02:26:49
19222130967,18272456555,GDA-LON,CSG301,2020-07-04 13:27:24
18262546503,20312126982,GDA-LON,RWL118,2018-09-25 09:53:44
20300562576,20311139835,GDA-BRU,YQG797,2019-09-27 23:02:05
19290661015,18280436194,BRU-GDA,UFJ965,2018-08-24 20:25:12
20240217132,18312796128,POZ-GDA,XLY374,2020-04-15 12:41:00
18280779190,18230536714,GDA-POZ,HGV108,2018-02-05 16:54:38
20262893318,20221289965,GDA-POZ,GBG324,2018-02-09 05:39:39
18212768944,18300726814,LON-GDA,KMG893,2019-05-23 14:11:14
19241048179,18310890190,GDA-LON,NFZ806,2018-05-06 05:43:40
19241617348,18272954435,LON-GDA,FFX619,2018-04-04 08:35:19
19222130967,18250491781,BRU-GDA,KMG893,2020-06-20 21:45:47
19252151547,19260764654,GDA-RZY,HGN280,2018-03-10 07:52:31
18233013885,19240462116,GDA-RZY,MXV308,2019-02-18 06:19:30
20282571557,19260337469,POZ-GDA,KYE127,2019-07-01 21:14:30
20221560817,18242280537,GDA-BRU,HXG104,2019-09-01 22:21:29
20232670237,20292488094,LON-GDA,BBS684,2019-05-12 03:38:02
18280148525,18222256518,GDA-POZ,XLY374,2019-04-18 11:28:55
18240629521,18251620317,POZ-GDA,WNJ711,2018-07-22 13:27:57
20241241752,20260489612,GDA-POZ,EKK256,2018-05-18 04:03:10
19272212644,19290441411,POZ-GDA,TEF351,2019-08-13 18:32:23
18303119222,18271154164,BRU-GDA,NLQ869,2019-10-21 14:54:57
18312480302,20302033540,GDA-LON,DCQ505,2020-11-14 10:23:27
20310534631,19290117202,GDA-POZ,NFZ806,2020-01-16 23:50:14
19240460718,19231997465,POZ-GDA,PZN277,2019-07-14 15:16:43
20242058771,18300121954,GDA-BRU,LXU103,2020-07-21 09:14:56
19321190419,20292431672,GDA-LUB,VAU408,2020-01-28 23:52:52
19302010132,20272474101,GDA-POZ,ATU836,2020-02-06 07:08:14
18301497173,18312988091,GDA-POZ,BJF685,2018-06-25 19:17:53
20220819615,18222687059,GDA-LUB,VXL974,2019-06-14 02:50:34
20322425198,20311538344,LON-GDA,VGS147,2018-08-06 15:17:55
18261489410,20241617405,GDA-LON,RIC709,2019-04-21 00:00:58
19292128280,20241566617,GDA-LUB,WNJ711,2020-10-12 06:53:10
20310865670,18280924170,GDA-LUB,VGS147,2018-01-20 08:04:17
18320222749,19270644805,POZ-GDA,GRN416,2019-10-20 20:12:32
18240773206,18221388425,GDA-LUB,WNJ711,2018-05-14 12:33:05
18303171710,18303180323,GDA-POZ,HPI901,2020-12-03 14:07:28
20222679464,20281449956,POZ-GDA,CZP500,2018-05-27 15:44:21
20261858305,18280665639,POZ-GDA,AKT247,2020-10-09 11:28:25
18252233147,19271593276,GDA-LON,WPH429,2019-08-23 10:15:36
19311644436,18211766660,POZ-GDA,RIC709,2020-10-17 22:37:42
20290586398,19311422014,GDA-LON,OOH181,2020-12-10 06:26:04
18280436194,18222359358,POZ-GDA,JEG293,2020-07-17 21:02:58
20321896090,20280272139,RZY-GDA,YQG797,2018-09-23 16:22:39
18271534647,20293090359,LUB-GDA,SWP380,2018-01-19 22:26:21
20260622420,20222671053,POZ-GDA,CYG904,2020-08-23 16:27:14
20212356937,18300128487,GDA-BRU,EUF281,2019-06-21 23:46:45
19291075477,19230893588,GDA-RZY,JMW164,2020-04-27 05:36:58
20271648408,19261723452,RZY-GDA,JWO376,2018-04-25 04:05:10
20251331313,18301277265,GDA-LUB,NSZ186,2020-06-30 02:28:56
20240698883,19311962967,RZY-GDA,IWY259,2020-07-20 08:45:02
20252084401,20261131839,GDA-BRU,SBR812,2018-08-16 06:29:08
18260636929,18210553166,RZY-GDA,FWV523,2020-01-16 13:46:15
19240728814,18240177727,GDA-POZ,JEG293,2020-01-19 15:32:05
20231879286,18211798074,LON-GDA,ATU836,2018-06-24 14:45:42
20312665513,18272876146,POZ-GDA,FWV523,2018-06-20 20:25:32
19301965549,19281360950,LUB-GDA,BBS684,2019-07-07 08:48:02
20241818066,19260141684,POZ-GDA,UCY529,2018-01-28 12:04:46
20272388545,20321110664,GDA-LON,JEN168,2020-03-05 03:52:01
18230877015,19231842116,LUB-GDA,QZO798,2020-12-20 20:21:34
20270714137,19302354948,LUB-GDA,TLU612,2018-01-24 17:16:16
19252959664,19281559882,GDA-LUB,HPI901,2018-10-21 15:26:30
19242672098,20300159329,LUB-GDA,WNJ711,2019-06-07 08:03:03
19320591815,18231676002,GDA-RZY,WPH429,2018-02-07 12:48:25
20311658910,18291454518,GDA-LUB,RHA145,2019-12-17 03:24:26
20310852148,19260141684,GDA-RZY,GRN416,2018-11-10 02:16:53
20261131839,20311286162,BRU-GDA,NFZ806,2020-01-11 04:11:49
19280489410,20273116417,GDA-POZ,UCY529,2018-06-28 15:35:03
20300210554,18302113364,BRU-GDA,ZAR848,2019-05-06 08:36:23
18311829777,20222069827,POZ-GDA,JWO376,2018-03-22 01:43:16
18260141571,20282145219,GDA-BRU,RWL118,2019-03-16 10:36:42
19322982963,20282941310,GDA-BRU,AZK514,2018-10-30 19:41:04
18302775595,19291551823,BRU-GDA,ZAR848,2019-10-11 21:24:47
20210359857,18320457341,GDA-RZY,XWP567,2020-06-14 04:42:13
19291551823,18243097754,GDA-RZY,PIG739,2019-12-27 17:36:07
18261681942,19321628701,GDA-POZ,TEF351,2020-09-13 20:17:12
20232670237,18221040141,LON-GDA,NLQ869,2018-10-11 05:38:26
20310534631,20220170554,BRU-GDA,SRQ388,2018-02-05 09:01:42
20273043799,20290392263,BRU-GDA,VXL974,2020-08-10 11:10:56
19212935486,20242657338,POZ-GDA,CFN786,2019-03-03 07:47:06
19300284454,19292767542,BRU-GDA,KYE127,2018-02-03 03:42:54
18250396574,19282412557,POZ-GDA,KYE127,2019-08-08 15:45:36
19260234056,18222073777,GDA-LUB,DCQ505,2020-10-14 20:02:45
19211183071,19250370173,LON-GDA,ZHE158,2020-12-10 12:19:55
18272665421,18280924170,RZY-GDA,QER148,2019-11-04 18:44:41
19320680634,18221650344,POZ-GDA,HSA145,2018-08-31 11:40:56
18322564438,20312126982,GDA-RZY,NSZ186,2019-07-11 22:45:02
18321745827,20220974240,BRU-GDA,EKK256,2019-10-19 16:40:42
20232750801,19311340691,POZ-GDA,HTN138,2020-07-15 08:13:40
19312574659,20312126982,GDA-BRU,QZO798,2018-08-01 05:00:46
19241267628,20210398094,LON-GDA,RHA145,2020-03-27 00:11:44
20222348647,19221955316,RZY-GDA,LXU103,2019-02-13 14:46:47
18270371834,20271290209,GDA-BRU,AKX884,2018-03-16 17:34:16
18272228158,18261681942,POZ-GDA,JWO376,2020-05-12 08:04:09
18221583547,19312445401,GDA-RZY,AKT247,2020-05-30 14:42:31
19320233832,18300471769,GDA-LON,TOW837,2020-10-12 18:48:34
18282494457,20231879286,RZY-GDA,GRN416,2020-08-10 11:32:05
20220590190,19241073289,LON-GDA,SBR812,2020-04-01 14:00:49
18290852744,19253085078,LON-GDA,VXL974,2018-10-30 04:40:09
20300693139,20242733694,POZ-GDA,AZK514,2018-11-18 00:44:49
20210398094,18232024514,BRU-GDA,BBS684,2018-11-16 01:58:29
18231989771,20273065711,LON-GDA,NFZ806,2019-02-27 16:04:54
19302876316,20251217521,GDA-POZ,QZO798,2019-10-22 16:40:08
20271224349,20320746594,GDA-BRU,XLY374,2018-12-09 21:53:11
19311564732,18211556427,LUB-GDA,UPZ176,2018-04-23 17:07:02
19210983047,18220763546,BRU-GDA,AKX884,2018-12-15 19:31:12
18211384383,18320355069,GDA-LON,AKG739,2019-09-09 17:57:48
18252695978,19322653698,GDA-BRU,VJD545,2019-10-18 01:56:12
19290758221,20232440326,GDA-RZY,HGN280,2018-04-30 06:46:32
20251062800,20301969129,LUB-GDA,VXL974,2018-05-02 13:47:05
18280941364,18311688015,GDA-LON,XWP567,2020-07-17 23:17:21
19240462116,19291637172,GDA-LON,DCQ505,2020-08-26 17:49:00
19322012839,18272324243,LUB-GDA,DCQ505,2020-10-26 22:23:18
20272388545,18281084556,GDA-RZY,ATU836,2020-10-11 01:51:52
20271157559,19282597317,GDA-BRU,EKK256,2019-01-22 06:01:12
18270779786,18221583547,GDA-LUB,AKT247,2019-03-19 12:21:25
20322210998,20210355945,BRU-GDA,PFR606,2020-03-07 08:57:54
20311511648,20240822217,BRU-GDA,UTH218,2020-09-19 04:09:38
19240394837,19222858137,GDA-LON,HXG104,2020-04-23 11:02:14
18301057371,18280665639,GDA-LUB,HAZ826,2019-10-28 10:13:21
18240773206,19240287809,POZ-GDA,FFX619,2020-04-07 02:06:57
19320740219,18300726814,RZY-GDA,LPR283,2019-09-27 23:08:46
20271923378,19321628701,GDA-RZY,WNJ711,2018-05-29 01:35:16
20322322051,18210294656,POZ-GDA,EWQ632,2018-03-21 02:27:31
20302566882,20301574204,GDA-BRU,FFX619,2019-10-21 22:21:24
18220698468,19232624742,GDA-RZY,MSU178,2018-07-09 04:29:15
20252415287,19291463319,GDA-LUB,ZVJ831,2018-07-31 19:05:06
18261681942,18302598545,BRU-GDA,ZVJ831,2018-03-29 02:38:15
19301681519,20290573781,GDA-POZ,EHR562,2020-10-04 20:12:28
20312511555,18211223271,RZY-GDA,DPO296,2020-03-24 13:37:00
19290661015,18311461803,RZY-GDA,KMG893,2018-08-20 06:25:50
20321877620,18221616515,GDA-POZ,BJF685,2018-01-22 17:42:12
19310550385,18281427313,GDA-RZY,OKU263,2020-05-19 03:48:43
18310972896,20252055830,LON-GDA,SWP380,2018-08-14 12:17:42
18301045116,18240568136,LUB-GDA,CYG904,2018-03-30 09:40:19
19231967336,19321125673,GDA-POZ,HSA145,2020-05-22 20:24:50
20242340658,19211424211,GDA-RZY,DRU996,2019-08-23 23:00:36
19301763383,20320638121,POZ-GDA,WPH429,2020-04-08 08:50:13
19260764654,19212824027,LON-GDA,HPS385,2018-05-24 00:49:17
19241627440,19292517253,GDA-LON,FWV523,2020-09-26 01:23:03
20273116417,19261360088,GDA-POZ,FWV523,2019-11-26 10:30:52
18232056881,20250788727,LON-GDA,HTN138,2018-03-07 19:44:37
19230735035,20251293026,GDA-LON,RHA145,2019-09-16 17:49:26
19321628701,20251998112,GDA-LUB,KMG893,2019-11-26 04:07:17
18301497173,20250952122,GDA-LON,LPR283,2019-05-16 00:13:21
20290276141,20311553758,GDA-LON,RWL118,2018-05-30 22:46:44
20312643928,19311564732,BRU-GDA,UTH218,2019-06-12 18:43:30
18261626697,18211854341,POZ-GDA,ZHE158,2018-08-09 20:47:34
18280436194,19302876316,RZY-GDA,SWP380,2020-06-15 20:50:01
20271427667,19221289310,GDA-RZY,UFJ965,2018-02-10 01:08:24
19283128844,18321192148,GDA-POZ,SWP380,2018-11-14 21:22:48
18312868333,20243058978,GDA-BRU,KZG738,2018-03-21 13:31:06
20220644202,19320591815,GDA-POZ,SRQ388,2020-06-27 03:02:34
20230713057,19321834421,GDA-BRU,PIG739,2019-09-14 04:16:17
20321954628,20300574328,GDA-LUB,NGC950,2019-07-20 16:56:38
18282813214,19231098548,GDA-POZ,VPC312,2019-03-14 16:46:38
19270949764,18272324243,POZ-GDA,HPI901,2018-09-28 02:16:42
19312260613,20220842082,GDA-LUB,JWO376,2018-09-12 17:50:31
18240495968,20241869253,POZ-GDA,DRU996,2020-11-28 18:06:58
20311744002,18260217292,GDA-RZY,ADQ817,2018-05-20 20:08:12
18302633792,18251625657,GDA-BRU,VAU408,2018-11-15 20:50:39
20251644341,19241321023,LUB-GDA,MXV308,2019-09-28 20:04:37
19250949564,20291346100,GDA-RZY,SRQ388,2018-01-10 15:24:36
19220783259,18260141571,LUB-GDA,ZHE158,2020-04-12 17:27:22
19291822123,20221824414,RZY-GDA,RWL118,2019-05-15 11:10:30
20300246894,18242280537,BRU-GDA,AKT247,2020-03-16 06:51:09
20271255561,20260245766,LON-GDA,CSG301,2019-07-22 07:14:29
19231174590,20281232136,GDA-LON,ATU836,2019-01-26 16:44:01
20320661994,20221560817,GDA-POZ,ZIA282,2019-12-07 22:25:57
19261847855,20211616296,GDA-LON,FWV523,2018-12-18 16:01:25
20281525731,18230877015,GDA-LON,SBR812,2020-07-21 02:06:57
18301537295,20222364007,BRU-GDA,CYG904,2020-10-12 05:23:33
18302278494,18221718026,POZ-GDA,RWL118,2018-07-02 04:51:50
20242657338,20270436134,GDA-LUB,AKG739,2019-05-16 21:55:37
20260997496,20320887167,POZ-GDA,IXP868,2018-08-23 16:53:26
20311855690,20270661255,POZ-GDA,OOH181,2019-02-22 13:37:39
19220158482,20211695718,GDA-LUB,CZZ946,2020-03-24 15:56:52
18251632213,18303068632,GDA-POZ,BBS684,2020-01-15 14:47:07
19211385725,20221612521,GDA-LUB,NGC950,2018-07-30 14:39:32
19262349097,20311438804,LUB-GDA,HSA145,2020-10-05 13:26:51
19300284454,18230822176,GDA-RZY,HAZ826,2018-10-11 11:39:09
19212120130,20211971887,GDA-POZ,AKG739,2020-11-04 01:38:46
20260721198,19302412873,GDA-LUB,DRU996,2019-03-17 01:21:03
18222073777,19241341029,GDA-RZY,FFX619,2018-03-27 11:35:23
20253110730,20291728234,LUB-GDA,NSZ186,2018-06-08 17:53:54
20250216637,18291382143,GDA-LON,NGC950,2020-10-02 03:17:52
19220360245,18320457341,GDA-POZ,WNJ711,2018-01-19 21:24:47
20262948186,19240460718,LUB-GDA,BBS684,2020-08-28 21:47:53
19213179560,18232272054,LON-GDA,QZO798,2018-05-04 02:54:55
19310418599,20280690483,RZY-GDA,SGS708,2020-04-29 19:18:32
19240728814,20321877620,LON-GDA,DCQ505,2019-01-23 18:42:47
18211075038,18251970207,LON-GDA,LPR283,2019-03-09 15:55:46
20231580548,19281081727,POZ-GDA,XWP567,2018-07-26 02:02:57
19250370173,19323055659,RZY-GDA,EKK256,2018-07-27 21:31:13
20241818066,20252055830,BRU-GDA,HTN138,2018-02-06 13:24:03
19212583061,20280943550,POZ-GDA,OTX822,2018-08-23 01:23:51
18251375101,20280690483,GDA-BRU,CFN786,2020-07-11 04:54:30
20302033540,19292888461,BRU-GDA,NLQ869,2018-03-03 10:28:51
20210587209,19302876316,RZY-GDA,JEN168,2019-02-23 11:16:15
20311379855,18211685996,RZY-GDA,CKG238,2019-02-10 18:42:50
18233159705,20222996222,LON-GDA,JEN168,2019-12-27 12:14:35
19260194255,18240596997,GDA-RZY,KZG738,2018-10-07 18:34:56
20281125535,18301756911,GDA-LUB,WNJ711,2020-12-29 06:57:49
20260764025,18292998167,POZ-GDA,GRN416,2020-07-22 04:19:53
19321321871,20221087396,POZ-GDA,BJF685,2020-12-10 21:04:46
19241342365,19290516322,BRU-GDA,JWO376,2019-08-23 15:41:06
18320733335,18252841065,GDA-POZ,DSE834,2019-11-26 05:00:30
18302969378,19212576757,POZ-GDA,SRQ388,2018-08-20 18:55:15
18220677157,20312460934,GDA-POZ,CFN786,2018-11-07 15:24:55
18212541091,20321659929,GDA-RZY,EUF281,2020-09-17 06:20:20
18261282846,20272372256,GDA-LUB,KMG893,2020-03-01 23:26:11
18312868333,20290879351,GDA-LON,TEF351,2018-10-02 18:49:29
